s.no.,smiles,name,bioactivity_class
6555,Cc1cc(C)c(CNC(=O)c2cc(cc3n(ncc23)C2CCCC2)C2CCN(CCN)CC2)c(=O)[nH]1,326197,active
6556,CC1(CN(CCS1)C(=O)NC[C@H]2CN3CCCC[C@@H]3CO2)C,C90682965,inactive
6557,CCOc1ccccc1[C@@H]2C3C(=O)C[C@@H](C=C3N=C(C2C(=O)Nc4cccc([nH+]4)C)C)c5cccs5,C16393605,inactive
6558,COc1ccc(cc1)c2c(cn[nH]2)C(=O)Nc3ccc(cc3)I,C97024451,inactive
6559,CCN(c1cc(-c2cnccn2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)[C@H]1CC[C@H](N(C)C)CC1,CHEMBL3701033,active
6560,C[C@H](C(=O)N/N=C/c1cc(c(c(c1)Br)O)Br)Sc2nnc(n2CC=C)COc3ccccc3,C02744202,inactive
6561,C[C@@H](c1ccc(cc1)S(=O)(=O)N)[NH+](C)CC(=O)N2[C@@H](CC(=N2)c3cccs3)c4cccs4,C09595363,inactive
6562,COc1ccc(cc1)C(=O)Nc2ccc(cc2)S[C@H](c3ccccc3)C(=O)Nc4ccc(cc4)F,C22744185,inactive
6563,CSCC[C@@H](C(=O)N1CCC2(CC1)c3c(nc[nH]3)CC[NH2+]2)NC(=O)COc4ccc(cc4)Cl,C20589581,inactive
6564,c1ccn2c(c1)nc(c(c2=O)/C=C/3\C(=O)N(C(=S)S3)Cc4ccc5c(c4)OCO5)NCCC[NH+]6CCOCC6,C98227018,inactive
6565,Cc1c(c(n(n1)CC(=O)[O-])C)NC(=O)Cc2[nH]c3ccc(cc3[nH+]2)Cl,C55402147,inactive
6566,Cc1c(c(c(c([nH+]1)OCC(=O)N/N=C/c2ccc(cc2O)O)C#N)COC)Br,C16249262,inactive
6567,c1ccc(cc1)N2CC[NH+](CC2)CCNC(=O)[C@@H]3[C@@H]4C=C[C@]5([C@@H]3C(=O)N(C5)Cc6ccccc6Cl)O4,C97915203,inactive
6568,CC1=C2[C@H](C(=C(O[C@H]2N=N1)N)C#N)c3cc(cs3)CSc4nc5ccccc5s4,C39217428,inactive
6569,c1ccc2c(c1)c3ccccc3n2C[C@@H](C[NH+]4CCN(CC4)C[C@H](CC5c6ccccc6-c7c5cccc7)O)O,C20790575,inactive
6570,CCOc1cc(ccc1OC[C@H](CN(Cc2cccc(c2)Br)[C@@H]3CCS(=O)(=O)C3)O)C=O,C40320262,inactive
6571,CC[NH+]1CCc2c(sc(c2C(=O)OC)NC(=O)c3ccc(cc3)S(=O)(=O)N4CCCc5c4cccc5)C1,C03007021,inactive
6572,CC(C)CCOc1ccc(cc1OC)[C@H]2C(=C(C(=O)N2CCC[NH+](C)C)O)C(=O)c3ccc4c(c3)OCCO4,C98046553,inactive
6573,CCN(C1CCC(CC1)N(C)CCOC)c1c(C)c(cc2n(C)ncc12)C(=O)NCc1c(C)cc(C)[nH]c1=O,516837,active
6574,c1cc(ccc1NC(=O)CSc2c(c(sn2)SCC(=O)Nc3ccc(cc3)OC(F)(F)Cl)C#N)OC(F)(F)Cl,C33354917,inactive
6575,COc1ccc(cc1)CCC(=O)N[C@@H](CCSC)C(=O)N2CCC3(CC2)c4c([nH+]c[nH]4)CCN3,C95190777,inactive
6576,CCN(C1CCC(CN(C)C)CC1)c1c(C)c(cc2n(C)ncc12)C(=O)NCc1c(C)cc(C)[nH]c1=O,516855,active
6577,CCOc1cc(ccc1OCc2ccc(cc2)Br)/C=N/NC(=O)C(=O)Nc3cccc(c3)Cl,C02165697,inactive
6578,CNS(=O)(=O)c1ccc(cc1)/C=C\C(=O)N2CCC[C@H](C2)C(=O)Nc3ccccc3,C96927252,inactive
6579,CC[NH+](CC)CCOC(=O)c1ccc(cc1)NC(=S)Nc2c(c3c(s2)C[C@H](CC3)C)C(=O)OC,C13749795,inactive
6580,c1ccc(c(c1)N2CC[NH+](CC2)[C@@H](CNC(=O)NCc3ccc(cc3)Cl)c4ccc5c(c4)OCO5)F,C38621278,inactive
6581,Cc1ccc(cc1)C(=O)C2=C(C(=O)N([C@@H]2c3ccccc3OC)CCc4c[nH]c5c4cc(cc5)OC)O,C35164973,inactive
6582,C[NH+](C)c1ccc(cc1)NC(=O)[C@H]2CCCN(C2)c3nc4c(cccc4s3)F,C90506864,inactive
6583,CN([C@@H](Cc1ccc(cc1)OC)C[NH+]2CCN(CC2)C(=O)[O-])S(=O)(=O)c3ccc(cc3)OCC[NH3+],C98239942,inactive
6584,Cc1ccc(cc1S(=O)(=O)N2CC[NH+](CC2)C)c3c4ccccc4c(nn3)Nc5ccc(cc5)S(=O)(=O)N,C97967024,inactive
6585,Cc1cc(C)c(CNC(=O)c2cc(cc3n(ncc23)C2CCCC2)-c2ccc(CN3CCC[C@@H]3C(N)=O)cc2)c(=O)[nH]1,382371,active
6586,CN(C)Cc1ccc(cc1)-c1cc(N(C)C2CCOCC2)c(C)c(c1)C(=O)NCc1c(C)cc(C)nc1=O,514154,active
6587,CN([C@@H]1CC[C@@H](CC1)NC(C)=O)c1cc(cc(C(=O)NCc2c(C)cc(C)nc2=O)c1C)-c1cnn(CCN2CCOCC2)c1,514177,active
6588,COc1ccc(cn1)-c1cc(cc2c1OCC2(C)C)C(=O)NCc1c(C)cc(C)[nH]c1=O,359769,active
6589,c1ccc(cc1)[C@H](c2ccc3c(c2)[nH]c[nH+]3)NC(=O)[C@@H]4CCCN(C4)S(=O)(=O)c5ccc(cc5)F,C36039817,inactive
6590,Cc1[nH]c(=O)c(CN2CCc3c(Cl)cc(N4CC5(C4)CCOCC5)c(Cl)c3C2=O)c2occc12,378886,active
6591,CCCCc1ccc(cc1)NC(=O)C(=O)N/N=C/C23c4ccccc4C(c5c2cccc5)[C@@H]6[C@H]3C(=O)N(C6=O)c7ccc(cc7)Br,C29491879,inactive
6592,CCN1c2ccccc2[C@]3(C1=O)C(=C(C(=O)N3CC[NH+](C)C)O)C(=O)c4ccc(cc4)S(=O)(=O)N5CCCCCC5,C98046926,inactive
6593,CC(=O)c1ccc(cc1)NC(=O)COC(=O)c2ccc(cc2)N3C(=O)[C@H]4[C@@H]5C[C@@H]([C@@H](C5)[C@@H]4C3=O)c6ccccc6,C59211792,inactive
6594,CCOc1cccc(c1)C(=O)C2=C(C(=O)N([C@H]2c3cccc(c3)Br)CCCn4cc[nH+]c4)O,C33468855,inactive
6595,c1ccc(c(c1)n2c3c(c(n2)C(=O)N4CCC[C@@H](C4)O)CCC3)F,C33223029,inactive
6596,Cc1cc(nc(n1)SCC(=O)N(Cc2ccc[nH+]c2)[C@H]([C@H]3CCC=CC3)C(=O)Nc4ccc5c(c4)OCO5)C,C01407833,inactive
6597,COc1cc(c(c(c1O)/C=N/NC(=O)/C(=C\c2ccc3c(c2)OCO3)/NC(=O)c4ccccc4)Br)Br,C97960480,inactive
6598,CC(C)(C)NC(=O)[C@H](c1ccc(cc1)F)N(c2cccc(c2)F)C(=O)CCC(=O)Nc3cccc[nH+]3,C13501473,inactive
6599,c1ccc2c(c1)cnn(c2=O)CC(=O)N3CCC(CC3)(c4ccc(cc4)Cl)O,C71283597,inactive
6600,Cc1cc(ccc1Oc1ccccc1C#N)C(=O)NC1CC(C)(C)NC(C)(C)C1,50010812,active
6601,CCOC(=O)c1c2c(sc1NC(=O)CSc3c(c(cc(n3)c4ccccc4)C(F)(F)F)C#N)CCC2,C08451106,inactive
6602,Cc1nnn(C)c1-c1cc(Cl)c2CCN(Cc3c4cc[nH]c4c(C)[nH]c3=O)C(=O)c2c1Cl,378909,active
6603,COc1ccc(cc1)c2nnc(n2c3ccc(cc3)Cl)SCC(=O)N/N=C/c4cc(ccc4O)Br,C53337991,inactive
6604,c1ccc(c(c1)NC(=O)CSc2nc([nH]n2)N/N=C/c3cc(cc(c3O)Cl)Cl)F,C21079635,inactive
6605,CC(C)n1ncc2c(cc(nc12)C1CCN(CCC(F)(F)F)CC1)C(=O)NCc1c(C)cc(C)[nH]c1=O,325980,active
6606,CN1CCCc2c1ccc(c2)[C@@H](CNC(=O)C(=O)Nc3cccc(c3)C(F)(F)F)[NH+]4CCCC4,C09135783,inactive
6607,c1ccc(cc1)C(=O)NCCCC[C@H](C(=O)N/N=C/c2ccc(o2)c3ccccc3Cl)[NH+]4CCCCC4,C33959583,inactive
6608,CCN(C1CCC(CC1)N(C)CCOC)c1c(C)c(cc2n(C)ncc12)C(=O)NCc1c(OC)cc(C)[nH]c1=O,516843,active
6609,CCCCCOc1ccc(cc1OC)[C@H]2c3c(n[nH]c3C(=O)N2[C@H]4CCS(=O)(=O)C4)c5ccccc5O,C40547569,inactive
6610,CCN(C1CCOCC1)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1Cl)-c1ccc(CN2CCOCC2)cc1,172170,active
6611,c1cc(c(cc1Cl)[N+](=O)[O-])NC(=O)[C@](C(F)(F)F)(OC([C@](C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F)(F)F)F,C95100602,inactive
6612,CN([C@@H]1CC[C@H](N)CC1)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1cnn(CCN2CCOCC2)c1,172042,active
6613,c1cc[nH+]c(c1)CNC(=O)[C@@H]2CCCCN2C(=O)c3csc(n3)Nc4cccc(c4Cl)Cl,C37436155,inactive
6614,C[NH+](C)CCCN1C(=O)C(=C([C@@]12c3ccccc3N(C2=O)CC=C)C(=O)c4ccc(cc4)S(=O)(=O)N5CCCCC5)O,C98046888,inactive
6615,CCCCCCOc1ccc(cc1)C(=O)NC(=S)Nc2ccc(c[nH+]2)I,C16638277,inactive
6616,C[C@@H]1CCCC[NH+]1Cc2c(nnn2c3c(non3)N)C(=O)N/N=C\c4ccc(s4)Br,C33923904,inactive
6617,CN(C)N1C2=C([C@@H](C(=C1N)C#N)c3ccccc3OC)C(=O)C[C@@H](C2)c4ccccc4,C02541783,inactive
6618,c1ccc(c(c1)c2ccc(o2)[C@@H]3[C@@H]([C@@]([NH+]=C(N3)O)(C(F)(F)F)O)C(=O)c4ccc(cc4)Cl)[N+](=O)[O-],C09312513,inactive
6619,CC(C)n1ncc2c(cc(nc12)-c1ccc(cc1)N1CCN(C)CC1)C(=O)NCc1c(C)cc(C)[nH]c1=O,325813,active
6620,c1ccc2cc(ccc2c1)OC[C@H](C[NH+]3CCN(CC3)CCN4C(=O)c5cccc6c5c(ccc6)C4=O)O,C22802560,inactive
6621,CCCCN(CC)S(=O)(=O)c1ccc(cc1)C(=O)Nc2c(c3c(s2)C[NH+](CC3)C)c4nc5ccccc5s4,C97963380,inactive
6622,COc1cc(ccc1OC(=O)c2ccccc2Cl)/C=N/NC(=O)C(=O)Nc3ccc(cc3)Br,C02518539,inactive
6623,CCOC(=O)[C@@H]1CC[C@@H](CC1)N(CC)c1cc(Cl)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C,190218,active
6624,C[C@H](C(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc(c(c2)C(F)(F)F)Cl)N(c3ccc(cc3)OC)S(=O)(=O)C,C59646550,inactive
6625,Cc1ccc(cc1Nc2nccc(n2)c3ccc[nH+]c3)NC(=O)/C=C/c4ccc(c(c4)OC)OC(=O)C,C95929176,inactive
6626,Cn1c2ccc(cc2[nH+]c1CCN3CCN(CC3)c4cccc[nH+]4)[N-]S(=O)(=O)c5ccc(cc5)Cl,C33556208,inactive
6627,C[NH+](C)CCNC(=O)CN1CC[NH+](CC1)[C@H](c2c[nH]c3c2cc(cc3)OCc4ccccc4)C(=O)[O-],C31816459,inactive
6628,Cc1ccc(cc1)NC(=O)[C@H](C)Sc2c(c(cc([nH+]2)c3ccc(cc3)OC)c4ccc(cc4)Cl)C#N,C06245218,inactive
6629,COc1ccc(cc1)N/C(=[NH+]/CCc2ccc(c(c2)OC)OC)/S[C@@H]3CC(=O)N(C3=O)c4cccc(c4)Cl,C08431888,inactive
6630,c1cc(ccc1[C@@H](C[NH+]2CCC(CC2)(c3ccc(cc3)F)O)O)N4CCCC4=O,C12327634,inactive
6631,c1ccc(c(c1)C(=O)Oc2ccc(cc2/C=N/NC(=O)COc3ccc(cc3Br)[N+](=O)[O-])Br)Cl,C98001664,inactive
6632,CC1=C([C@H](N(N1)Cc2c(cccc2Cl)Cl)Cl)/C=N/NC(=O)C3=c4ccccc4=[NH+]C3,C63896809,inactive
6633,COc1cc2cc[nH+]c(c2cc1OC)Cc3cc(c(cc3NC(=O)CSc4nc5ccccc5s4)OC)OC,C98048348,inactive
6634,[H]/N=C\1/C(=C/c2ccc(c(c2)OC)OCCOc3cccc(c3)OC)/C(=O)N=C4N1N=C(S4)COc5ccccc5,C08494133,inactive
6635,Cc1cc(nc(n1)N/C(=N\C(=S)Nc2cc(ccc2OC)OC)/NC3CC([NH2+]C(C3)(C)C)(C)C)C,C14157986,inactive
6636,c1ccc(cc1)COC[C@]2(CC(=O)[C@@H]([C@H]([C@@H]2OCc3ccccc3)OCc4ccccc4)OCc5ccccc5)O,C98231972,inactive
6637,COc1cccc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1OC,CHEMBL3905088,inactive
6638,c1ccc2=[NH+]CC(=c2c1)C[C@@H](C(=O)OCC(=O)Nc3cc(ccc3F)F)NC(=O)c4cccs4,C63864545,inactive
6639,CC(C)N1CCN(CC1)c1ccc(cn1)-c1cc(C(=O)NCc2c(C)[nH]c(=O)[nH]c2=O)c2cnn(C(C)C)c2c1,50536569,inactive
6640,C[NH+](C)CCCN1[C@@H](C(=C(C1=O)O)C(=O)c2cc3cccc(c3o2)OC)c4ccc(cc4)Br,C20219811,inactive
6641,COC([C@H](C)CO)c1cc(Cl)c2CCN(Cc3c(C)cc(C)[nH]c3=O)C(=O)c2c1Cl,435634,active
6642,CC1(C)CC(CC(C)(C)N1)NC(=O)c1ccc(Oc2ccccc2C#C)cc1,50010680,inactive
6643,CCCCCC[NH2+]Cc1cc(c(c(c1)Br)OC[C@H](c2ccc3c(c2)OCCO3)O)OC,C20877171,inactive
6644,C[C@H]1c2c(c3ccccc3[nH]2)[C@H](C[NH+]1[C@@H]4CC(=O)N(C4=O)c5cccc6c5cccc6)c7ccccc7,C72459847,inactive
6645,CC[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CC2=c3ccccc3=[NH+][C@@H]2[C@@H]4N1C(=O)c5c4cccc5,C63383778,inactive
6646,c1cc(cc(c1)[N+](=O)[O-])[C@@H]2/C(=C(\c3ccc(cc3)Br)/O)/C(=O)C(=O)N2CCCn4cc[nH+]c4,C09334385,inactive
6647,CCOc1cc(cc(c1OC(=O)c2cccs2)[N+](=O)[O-])[C@@H]3C(=C(OC4=C3C(=O)C[C@H](C4)c5ccco5)N)C#N,C03672540,inactive
6648,Cc1ccc(c(c1)[NH+]2CCN(CC2)[C@@H]3CC(=O)N(C3=O)c4ccc(cc4)N5C(=O)C[C@H](C5=O)N6CC[NH+](CC6)c7cc(ccc7C)C)C,C98044503,inactive
6649,CC[C@@H](C)c1ccc(cc1)OCCOc2c(cc(cc2Br)/C=C\3/C(=O)NN(C3=O)c4ccccc4)OC,C97966208,inactive
6650,CC(C)(C)CC(C)(C)NC(=O)[C@H](c1c(cc(cc1O)O)O)N(C(=O)c2cccc(c2)Cl)C(C)(C)C,C36585146,inactive
6651,CN(C)CC(=O)N1CCC(CC1)n1ncc2c(cc(Br)cc12)C(=O)NCc1c(C)cc(C)[nH]c1=O,326131,active
6652,CCOC(=O)c1ccccc1NC(=O)[C@H]2CN(CCN2S(=O)(=O)c3ccccc3)S(=O)(=O)c4ccccc4,C08454145,inactive
6653,CCN(c1cc(-c2nccn2C)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)[C@H]1CC[C@H](N(C)C)CC1,CHEMBL3701028,active
6654,COc1ccc(cc1)NC(=O)[C@@H]2[C@H]3C=C[C@@]4([C@@H]2C(=O)N([C@@H]4C(=O)NC5CCCCC5)CC[NH+]6CCCCC6)O3,C15942195,inactive
6655,CC(C)N1CCN(CC1)c1ccc(cn1)-c1cc(C(=O)NCc2cnc[nH]c2=O)c2cnn(C(C)C)c2c1,50536568,inactive
6656,c1ccc(cc1)CNC(=O)N2CCCN(CC2)C(=O)C[NH+]3CCc4c(ccs4)[C@H]3c5cccc(c5)F,C34788906,inactive
6657,Cc1cc([nH+]c(c1C#N)SCC(=O)NCCc2c([nH]c3c2cc(cc3)OC(F)(F)Cl)C)C,C01425192,inactive
6658,Cc1cc[nH+]c(c1)NC(=O)CCC(=O)N(Cc2ccccc2Cl)CC(=O)NCc3ccc(cc3)F,C13503688,inactive
6659,CCOC(=O)C1[C@H](C(=C(N=C1C)SCC(=O)N[C@@H](C)C23CC4CC(C2)CC(C4)C3)C#N)c5cccs5,C08411190,inactive
6660,COc1ccc(cc1OC)CCN2[C@@H](C(=O)N(C2=S)c3ccc(cc3)Cl)CC(=O)Nc4ccc(cc4)C(=O)OC,C33355566,inactive
6661,Cc1ccc2ccc(N[C@H]3CC[C@H](CNc4ncc(C(C#N)C(=O)NC5COC5)cn4)CC3)nc2c1Cl,CHEMBL5204916,active
6662,Cc1cc(c(c(c1)Br)NC(=O)COC(=O)CCC2=c3ccccc3=[NH+]C2)Br,C63873850,inactive
6663,CCc1ccc2c(c1)sc(n2)N3[C@H](C(=C(C3=O)O)C(=O)c4ccc(cc4)OC)c5cc(c(c(c5)OC)OC)OC,C01451442,inactive
6664,CCOC(=O)N1CCc2c(sc(c2C(=O)NC)NC(=O)c3ccc(cc3)S(=O)(=O)N4C[C@H](C[C@@H](C4)C)C)C1,C02725228,inactive
6665,Cc1cccc(c1)NC(=O)c2ccccc2NC(=O)C(=O)N/N=C/c3ccc(cc3)OC(=O)c4ccccc4Cl,C02520384,inactive
6666,Cc1c2c(c(c[nH+]1)CO)Cc3c(nc(nc3SCc4ccc(cc4)F)c5ccc(cc5)OC)O2,C09116359,inactive
6667,CN(C)c1ccc(cc1)[C@@H](CNS(=O)(=O)c2ccc3c(c2)CCCC3)[NH+]4CCN(CC4)c5ccccc5,C21754926,inactive
6668,CCN(C1CCOCC1)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1ccc(CN2CCCC(F)C2)cc1,172073,active
6669,Cc1ccc(cc1)S(=O)(=O)NC[C@H]2C[C@@H]3CC[NH+]2C[C@@H]3c4cc(nn4C)c5ccc(c(c5)OC)OC,C08635518,inactive
6670,[H]/N=C\1/C(=C/c2cn(c3c2cccc3)CCCOc4ccccc4)/C(=O)N=C5N1N=C(S5)SCc6ccccc6,C01853472,inactive
6671,Cc1cc(nc([nH+]1)N2CCOCC2)Nc3ccc(cc3)NS(=O)(=O)c4ccccc4C(F)(F)F,C64802178,inactive
6672,C[C@@]12CC[C@H]([C@@]([C@H]1Cc3c(nc(s3)NC(=O)OCC=C)[C@H]2CC(=O)NC4CCCCC4)(C)CO)O,C04237013,inactive
6673,C[NH+](C)CCOC(=O)c1ccc(cc1)NC(=O)CCCN2C(=O)/C(=C/C=C/c3ccccc3)/SC2=S,C08820501,inactive
6674,CC(=O)Nc1ccc(cc1)/C=[NH+]\c2ccc(cc2)SSc3ccc(cc3)/N=C/c4ccc(cc4)NC(=O)C,C01646876,inactive
6675,CC[NH+]1CCN(CC1)c2ccc(cc2)NC(=O)CN[C@@H](c3ccc(cc3)C)c4cccs4,C12516154,inactive
6676,CCN(c1cc(Cl)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)[C@H]1CC[C@@H](C(=O)N2CCCC2)CC1,CHEMBL3941092,active
6677,c1ccc(cc1)n2c(nnc2SCC(=O)N/N=C/c3cccs3)CNc4ccc(cc4)I,C02740178,inactive
6678,CCOc1cc(cc(c1OCc2ccc(cc2Cl)Cl)Br)/C=C\3/C(=O)NC(=O)N(C3=O)c4cccc(c4)Br,C97960610,inactive
6679,CCOc1ccc(cc1)N2C(=O)[C@@H](N(C2=S)CC[NH+]3CCC(CC3)C)CC(=O)Nc4ccc(cc4)OC,C20114928,inactive
6680,Cc1c(sc(n1)C)C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3Cl)Cl)CCCn4cc[nH+]c4)O,C35567826,inactive
6681,Cc1cc(nn1c2ccccc2F)c3c([nH+]c4n(c3=O)c(cs4)CC(=O)NCC[NH+]5CCCCC5)C,C35925767,inactive
6682,Cc1[nH]c2ccc(cc2[nH+]1)NC(=O)CSc3nnc(n3Cc4ccccc4)c5cc6ccccc6o5,C20193790,inactive
6683,Cc1cc(cc(c1)NC(=O)[C@@H]2[C@H]3C=C[C@@]4([C@@H]2C(=O)N([C@@H]4C(=O)N[C@@H]5CCC[C@@H]([C@@H]5C)C)CCC[NH+]6CCCC6)O3)C,C38147134,inactive
6684,CCc1cc(C)c(CNC(=O)c2cc(-c3ccc(N4CCN(C(C)C)CC4)nc3)cc3c2cnn3C(C)C)c(=O)[nH]1,CHEMBL4483642,active
6685,CC1CCN(CC1)S(=O)(=O)c2ccc(cc2)C(=O)Nc3ccc(cc3)C4[NH+]=c5ccccc5=[NH+]4,C63667480,inactive
6686,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)[C@H]2CC[C@@H](CC2)N2CC(C2)OC2CC2)c2ncccc12,50541911,active
6687,c1c(cc(c(c1Cl)S(=O)(=O)N2CCC[C@H](C2)[NH3+])Cl)Br,C20432476,inactive
6688,Cc1nc(n(n1)c2ccccc2NC(=O)N[C@H](C)C[C@H](c3ccco3)O)C,C89271857,inactive
6689,c1ccc(c(c1)[C@H]2c3c([nH]c(=O)s3)S[C@@H]4[C@H]2C(=O)N(C4=O)c5ccc(cc5)Cl)O,C47145628,inactive
6690,COc1ccc(cc1OC)C(=O)NNC(=O)COc2ccc(cc2Br)Br,C13983032,inactive
6691,Cc1ccccc1N2C[C@@H](CC2=O)C(=O)Nc3nnc(s3)SCC(=O)NCc4ccccc4,C08904879,inactive
6692,CCc1ccc(cc1)c2[nH+]c(c(c(n2)N)I)COC,C97611850,inactive
6693,c1ccc(c(c1)N2C[C@H](CC2=O)C(=O)Nc3nc4c(s3)CCCC4)F,C23119092,inactive
6694,CC[C@H](C)n1cc(C)c2c(cc(cc12)-c1ccc(nc1)N1CCN(CCCCCCCCCCCOc2cccc3C(=O)N(C4CCC(=O)NC4=O)C(=O)c23)CC1)C(=O)NCc1c(C)cc(C)[nH]c1=O,50582384,active
6695,COc1cc(ccc1OCCn2c3ccccc3[nH+]c2CCNC(=O)Cc4ccccc4Cl)CC=C,C40202724,inactive
6696,CC(C)Oc1cc(Cl)c2CCN(Cc3c4cc[nH]c4c(C)[nH]c3=O)C(=O)c2c1Cl,378892,active
6697,COc1ccc(cc1)c2cc([nH+]c(c2C#N)SCC(=O)Nc3ccc(cc3)OC)c4ccc(cc4)OC,C00853511,inactive
6698,COc1ccccc1[C@H](CNC(=O)CCNC(=O)c2ccc(cc2)Br)[NH+]3CCCCC3,C68734268,inactive
6699,CC(=O)N[C@H]1c2cc(cnc2N([C@@H]1C(=O)OC)CCC3=c4ccccc4=[NH+]C3)NC5CCSCC5,C63994304,inactive
6700,CCCCOc1ccc(cc1)c2cc(c(c([nH+]2)SCC(=O)Nc3ccc(cc3)OC)C#N)C(F)(F)F,C16728933,inactive
6701,C[NH+]1CCc2c(sc-3c2CN([C@@H](c4n3ccc4)c5ccc(cc5)F)C(=O)Nc6ccc(cc6)F)C1,C35427051,inactive
6702,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)NCC2CC2)[C@@H](O)[C@H]1O,CHEMBL3397317,inactive
6703,c1ccc2c(c1)c(nc(n2)CN3CCN(CC3)C(=O)Cc4csc(n4)c5ccc(cc5)F)N,C29862863,inactive
6704,COc1cc(cc(c1OC)OC)[C@@H]2[C@H]3C(=NC(=C)C2C(=O)Nc4ccc(c[nH+]4)Br)CCCC3=O,C08413470,inactive
6705,c1cc([nH+]cc1Br)NC(=O)C(C(C(C(C(C(C(=O)Nc2ccc(cn2)Br)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C08426949,inactive
6706,c1ccc(c(c1)C(=O)NNc2c(c(ncn2)Nc3ccc[nH+]c3)[N+](=O)[O-])Br,C40628397,inactive
6707,CN(C)c1ccc(cc1Br)/C=N/NC(=O)CN(c2ccc(c(c2)C(F)(F)F)Cl)S(=O)(=O)C,C59652410,inactive
6708,Cc1cc(c2c(c1)cc(c(=O)[nH]2)[C@@H](c3nnnn3CCOC)[NH+](Cc4ccc[nH+]c4)Cc5ccco5)C,C06177939,inactive
6709,COc1ccc(cc1C(=O)NNC(=O)CSc2cc(ccc2Cl)Cl)S(=O)(=O)N,C12672137,inactive
6710,COc1cc2cc[nH+]c(c2cc1OC)Cc3cc(c(cc3NC(=O)c4cc(c(c(c4)OC)OC)OC)OC)OC,C02442248,inactive
6711,Cc1cccn2c1[nH+]c3c(c2=O)cc(s3)C(=O)Nc4ccc(cc4)S(=O)(=O)Nc5cc(nc(n5)C)C,C02722936,inactive
6712,c1ccc2c(c1)CCN2S(=O)(=O)c3cc(ccc3Cl)C(=O)Nc4cc(ccc4n5cncn5)C(F)(F)F,C98050270,inactive
6713,C[C@H](c1ccc(cc1)S(=O)(=O)N)[NH+](C)CC(=O)Nc2ccc3c(c2)OC(O3)(F)F,C39972236,inactive
6714,Cc1ccc(cc1)n2c3c(c(=O)[nH]c2=O)C(N=C(N3)c4cccc(c4)OC)(C(F)(F)F)C(F)(F)F,C01315385,inactive
6715,c1ccc(cc1)CC[NH+]2C[C@H](C[C@H](C2)C(=O)Nc3ccc4c(c3)CCC4)C(=O)NCc5cccs5,C14744576,inactive
6716,C[C@H]1Cc2cc(ccc2N1C(=O)CSc3nc4ccccc4n3C(F)F)S(=O)(=O)N,C12540859,inactive
6717,CN(C)c1ccc(cc1)/C=N/NC(=[NH2+])S[C@H]2CC(=O)N(C2=O)c3cc(ccc3Cl)Cl,C06135773,inactive
6718,c1ccc(cc1)C2=NN(CC2)C(=O)CCC(=O)NNC(=O)CSc3cc(ccc3Cl)Cl,C15464817,inactive
6719,c1ccc2c(c1)c(cn2Cc3ccc(cc3)F)[C@@H](CC(=O)NCCc4cccc[nH+]4)c5cccc(c5)[N+](=O)[O-],C96274851,inactive
6720,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)[C@H]2CC[C@@H](CC2)NC2(C)COC2)c2ccccc12,574801,active
6721,Cn1cc[nH+]c1[C@H](c2ccc(cc2)F)NC[C@@H](COC(c3ccc(cc3)F)c4ccc(cc4)F)O,C28657938,inactive
6722,c1ccc2c(c1)CCN(C2)[C@@H](CNC(=O)Nc3ccccc3Cl)c4ccco4,C38633062,inactive
6723,CC1(C)CC(NC(=O)c2ccc(Sc3ccccc3)cc2)CC(C)(C)N1,CHEMBL3264752,inactive
6724,c1ccc(cc1)COc2ccc(cc2)[C@H]3c4c(n[nH]c4C(=O)N3Cc5cc[nH+]cc5)c6ccc(cc6)Cl,C40343796,inactive
6725,CCN(C(=O)CC)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1ccc(CN2CCOCC2)cc1,50575206,active
6726,CC(C)(CO)[NH2+]Cc1cc(c(c(c1)Br)OC[C@H](c2ccc3c(c2)OCO3)O)OC,C20876976,inactive
6727,CC(=O)Nc1ccc(cc1)NC(=O)CSc2nc3ccc(cc3n2S(=O)(=O)c4ccc(cc4)Cl)OC,C06180982,inactive
6728,[H]/N=C/1\C(=C\c2ccc(o2)c3ccc(cc3[N+](=O)[O-])OC)\C(=O)N=C4N1N=C(S4)[C@@H](CC)c5ccccc5,C96475733,inactive
